station,utc_valid,MMIRGZ,MTIRGZ,PCIRGZ,PPHRGZ,RWIRGZ,TAIRGN,TAIRGX,TAIRGZ,UDIRGZ,UPHRGZ,URHRGZ,USIRGZ,XRIRGZ
GALN2,2021-03-05 06:50:00,7.0,33.0,4.5,0.0,0.0,,,40.0,161.0,13.0,203.0,5.0,33.0
GALN2,2021-03-05 07:50:00,7.0,36.0,4.5,0.0,0.0,,,43.0,200.0,15.0,242.0,4.0,21.0
GALN2,2021-03-05 08:50:00,7.0,34.0,4.5,0.0,0.0,,,43.0,238.0,16.0,231.0,9.0,22.0
GALN2,2021-03-05 09:50:00,7.0,37.0,4.5,0.0,0.0,,,43.0,201.0,17.0,229.0,7.0,22.0
GALN2,2021-03-05 10:50:00,7.0,36.0,4.5,0.0,0.0,,,41.0,167.0,15.0,165.0,8.0,24.0
GALN2,2021-03-05 11:50:00,7.0,35.0,4.5,0.0,0.0,,,39.0,157.0,15.0,158.0,7.0,27.0
GALN2,2021-03-05 12:00:00,,,,,,28.0,64.0,,,,,,
GALN2,2021-03-05 12:50:00,7.0,37.0,4.5,0.0,0.0,,,41.0,161.0,19.0,167.0,12.0,24.0
GALN2,2021-03-05 13:50:00,7.0,33.0,4.5,0.0,0.0,,,37.0,147.0,17.0,162.0,9.0,35.0
GALN2,2021-03-05 14:50:00,8.0,33.0,4.5,0.0,13.0,,,38.0,151.0,13.0,142.0,8.0,33.0
GALN2,2021-03-05 15:50:00,8.0,42.0,4.5,0.0,171.0,,,46.0,158.0,13.0,159.0,8.0,26.0
GALN2,2021-03-05 16:50:00,8.0,51.0,4.5,0.0,391.0,,,49.0,176.0,15.0,146.0,5.0,23.0
GALN2,2021-03-05 17:50:00,8.0,59.0,4.5,0.0,564.0,,,51.0,145.0,13.0,149.0,5.0,21.0
GALN2,2021-03-05 18:50:00,8.0,65.0,4.5,0.0,713.0,,,56.0,136.0,14.0,154.0,9.0,18.0
GALN2,2021-03-05 19:50:00,8.0,70.0,4.5,0.0,758.0,,,63.0,147.0,17.0,124.0,9.0,14.0
GALN2,2021-03-05 20:50:00,7.0,69.0,4.5,0.0,748.0,,,65.0,193.0,22.0,153.0,10.0,12.0
GALN2,2021-03-05 21:50:00,7.0,71.0,4.5,0.0,736.0,,,64.0,178.0,22.0,194.0,11.0,14.0
GALN2,2021-03-05 22:50:00,7.0,67.0,4.5,0.0,609.0,,,64.0,218.0,24.0,233.0,13.0,17.0
GALN2,2021-03-05 23:50:00,7.0,59.0,4.5,0.0,441.0,,,58.0,223.0,27.0,199.0,17.0,19.0
GALN2,2021-03-06 00:50:00,7.0,54.0,4.5,0.0,272.0,,,55.0,218.0,36.0,232.0,18.0,20.0
GALN2,2021-03-06 01:50:00,6.0,47.0,4.5,0.0,53.0,,,50.0,222.0,30.0,189.0,16.0,24.0
GALN2,2021-03-06 02:50:00,7.0,47.0,4.5,0.0,2.0,,,51.0,203.0,41.0,196.0,21.0,16.0
GALN2,2021-03-06 03:50:00,6.0,45.0,4.5,0.0,0.0,,,49.0,186.0,34.0,192.0,15.0,16.0
GALN2,2021-03-06 04:50:00,6.0,42.0,4.5,0.0,0.0,,,45.0,181.0,30.0,188.0,17.0,23.0
GALN2,2021-03-06 05:50:00,6.0,44.0,4.5,0.0,0.0,,,47.0,193.0,41.0,181.0,23.0,20.0
GALN2,2021-03-06 06:50:00,6.0,43.0,4.5,0.0,0.0,,,45.0,208.0,42.0,204.0,25.0,26.0
GALN2,2021-03-06 07:50:00,6.0,40.0,4.5,0.0,0.0,,,42.0,196.0,46.0,186.0,23.0,41.0
GALN2,2021-03-06 08:50:00,7.0,39.0,4.5,0.0,0.0,,,41.0,194.0,47.0,225.0,27.0,49.0
GALN2,2021-03-06 09:50:00,7.0,41.0,4.5,0.0,0.0,,,43.0,184.0,49.0,206.0,30.0,46.0
GALN2,2021-03-06 10:50:00,7.0,39.0,4.5,0.0,0.0,,,41.0,209.0,58.0,243.0,33.0,38.0
GALN2,2021-03-06 11:50:00,7.0,32.0,4.5,0.0,0.0,,,32.0,199.0,50.0,218.0,17.0,97.0
GALN2,2021-03-06 12:00:00,,,,,,32.0,65.0,,,,,,
GALN2,2021-03-06 12:50:00,7.0,31.0,4.5,0.0,0.0,,,31.0,202.0,22.0,204.0,11.0,98.0
GALN2,2021-03-06 13:50:00,7.0,29.0,4.5,0.0,0.0,,,30.0,330.0,35.0,244.0,9.0,84.0
GALN2,2021-03-06 14:50:00,8.0,28.0,4.5,0.0,4.0,,,29.0,19.0,33.0,234.0,13.0,81.0
GALN2,2021-03-06 15:50:00,8.0,30.0,4.5,0.0,78.0,,,31.0,46.0,26.0,31.0,11.0,71.0
GALN2,2021-03-06 16:50:00,9.0,40.0,4.52,0.02,447.0,,,35.0,54.0,20.0,66.0,4.0,64.0
GALN2,2021-03-06 17:50:00,11.0,49.0,4.52,0.0,590.0,,,37.0,93.0,15.0,74.0,3.0,59.0
GALN2,2021-03-06 18:50:00,12.0,53.0,4.52,0.0,691.0,,,48.0,143.0,14.0,179.0,6.0,39.0
GALN2,2021-03-06 19:50:00,11.0,59.0,4.52,0.0,775.0,,,52.0,146.0,11.0,137.0,7.0,29.0
GALN2,2021-03-06 20:50:00,10.0,61.0,4.52,0.0,798.0,,,51.0,48.0,20.0,180.0,4.0,26.0
GALN2,2021-03-06 21:50:00,10.0,60.0,4.52,0.0,748.0,,,51.0,96.0,22.0,162.0,6.0,23.0
GALN2,2021-03-06 22:50:00,9.0,58.0,4.52,0.0,641.0,,,53.0,155.0,21.0,116.0,11.0,20.0
GALN2,2021-03-06 23:50:00,8.0,55.0,4.52,0.0,476.0,,,55.0,126.0,19.0,155.0,4.0,19.0
GALN2,2021-03-07 00:50:00,8.0,49.0,4.52,0.0,282.0,,,53.0,346.0,9.0,149.0,3.0,19.0
GALN2,2021-03-07 01:50:00,8.0,33.0,4.52,0.0,53.0,,,38.0,277.0,9.0,21.0,3.0,37.0
GALN2,2021-03-07 02:50:00,8.0,28.0,4.52,0.0,1.0,,,32.0,307.0,5.0,277.0,3.0,49.0
GALN2,2021-03-07 03:50:00,8.0,26.0,4.52,0.0,0.0,,,29.0,347.0,6.0,323.0,1.0,54.0
GALN2,2021-03-07 04:50:00,8.0,25.0,4.52,0.0,0.0,,,27.0,292.0,5.0,321.0,3.0,62.0
GALN2,2021-03-07 05:50:00,8.0,25.0,4.52,0.0,0.0,,,27.0,305.0,5.0,301.0,4.0,64.0
GALN2,2021-03-07 06:50:00,8.0,25.0,4.52,0.0,0.0,,,27.0,284.0,6.0,318.0,3.0,65.0
GALN2,2021-03-07 07:50:00,8.0,24.0,4.52,0.0,0.0,,,26.0,323.0,7.0,313.0,5.0,69.0
GALN2,2021-03-07 08:50:00,8.0,23.0,4.52,0.0,0.0,,,26.0,319.0,6.0,305.0,4.0,70.0
GALN2,2021-03-07 09:50:00,9.0,23.0,4.52,0.0,0.0,,,26.0,293.0,6.0,318.0,2.0,72.0
GALN2,2021-03-07 10:50:00,9.0,24.0,4.52,0.0,0.0,,,27.0,319.0,7.0,318.0,4.0,68.0
GALN2,2021-03-07 11:50:00,10.0,23.0,4.52,0.0,0.0,,,26.0,313.0,7.0,314.0,5.0,73.0
GALN2,2021-03-07 12:00:00,,,,,,26.0,55.0,,,,,,
GALN2,2021-03-07 12:50:00,10.0,23.0,4.52,0.0,0.0,,,25.0,317.0,7.0,314.0,2.0,74.0
GALN2,2021-03-07 13:50:00,11.0,22.0,4.52,0.0,0.0,,,24.0,333.0,5.0,326.0,4.0,77.0
GALN2,2021-03-07 14:50:00,11.0,23.0,4.52,0.0,14.0,,,27.0,264.0,8.0,314.0,1.0,72.0
GALN2,2021-03-07 15:50:00,12.0,36.0,4.52,0.0,166.0,,,38.0,7.0,7.0,19.0,4.0,52.0
GALN2,2021-03-07 16:50:00,12.0,44.0,4.52,0.0,372.0,,,39.0,51.0,8.0,63.0,5.0,53.0
GALN2,2021-03-07 17:50:00,11.0,52.0,4.52,0.0,551.0,,,43.0,75.0,9.0,91.0,5.0,47.0
GALN2,2021-03-07 18:50:00,11.0,58.0,4.52,0.0,687.0,,,56.0,91.0,10.0,59.0,2.0,32.0
GALN2,2021-03-07 19:50:00,10.0,64.0,4.52,0.0,769.0,,,58.0,132.0,10.0,152.0,5.0,26.0
GALN2,2021-03-07 20:50:00,9.0,67.0,4.52,0.0,786.0,,,58.0,89.0,13.0,82.0,5.0,28.0
GALN2,2021-03-07 21:50:00,9.0,68.0,4.52,0.0,736.0,,,59.0,110.0,11.0,26.0,5.0,26.0
GALN2,2021-03-07 22:50:00,8.0,67.0,4.52,0.0,631.0,,,64.0,178.0,21.0,208.0,8.0,18.0
GALN2,2021-03-07 23:50:00,8.0,61.0,4.52,0.0,468.0,,,62.0,198.0,23.0,184.0,8.0,20.0
GALN2,2021-03-08 00:50:00,8.0,55.0,4.52,0.0,268.0,,,57.0,187.0,16.0,182.0,6.0,25.0
GALN2,2021-03-08 01:50:00,7.0,44.0,4.52,0.0,61.0,,,48.0,244.0,15.0,193.0,7.0,37.0
GALN2,2021-03-08 02:50:00,7.0,39.0,4.52,0.0,1.0,,,42.0,75.0,14.0,251.0,5.0,47.0
GALN2,2021-03-08 03:50:00,7.0,36.0,4.52,0.0,0.0,,,41.0,197.0,11.0,202.0,3.0,51.0
GALN2,2021-03-08 04:50:00,7.0,29.0,4.52,0.0,0.0,,,37.0,170.0,13.0,193.0,2.0,57.0
GALN2,2021-03-08 05:50:00,7.0,26.0,4.52,0.0,0.0,,,33.0,312.0,5.0,115.0,2.0,68.0
GALN2,2021-03-08 06:50:00,8.0,36.0,4.52,0.0,0.0,,,40.0,211.0,15.0,249.0,9.0,55.0
GALN2,2021-03-08 07:50:00,8.0,31.0,4.52,0.0,0.0,,,35.0,242.0,14.0,209.0,1.0,61.0
GALN2,2021-03-08 08:50:00,9.0,31.0,4.52,0.0,0.0,,,35.0,224.0,18.0,178.0,7.0,65.0
GALN2,2021-03-08 09:50:00,9.0,36.0,4.52,0.0,0.0,,,38.0,169.0,30.0,167.0,8.0,57.0
GALN2,2021-03-08 10:50:00,10.0,36.0,4.52,0.0,0.0,,,38.0,160.0,13.0,177.0,4.0,58.0
GALN2,2021-03-08 11:50:00,10.0,34.0,4.52,0.0,0.0,,,37.0,139.0,21.0,178.0,12.0,55.0
GALN2,2021-03-08 12:00:00,,,,,,24.0,64.0,,,,,,
GALN2,2021-03-08 12:50:00,10.0,34.0,4.52,0.0,0.0,,,36.0,155.0,20.0,165.0,8.0,58.0
GALN2,2021-03-08 13:50:00,10.0,32.0,4.52,0.0,0.0,,,35.0,156.0,17.0,149.0,4.0,57.0
GALN2,2021-03-08 14:50:00,11.0,34.0,4.52,0.0,6.0,,,36.0,207.0,27.0,203.0,13.0,50.0
GALN2,2021-03-08 15:50:00,11.0,34.0,4.52,0.0,60.0,,,37.0,201.0,30.0,190.0,10.0,49.0
GALN2,2021-03-08 16:50:00,11.0,43.0,4.52,0.0,269.0,,,40.0,228.0,41.0,221.0,20.0,36.0
GALN2,2021-03-08 17:50:00,10.0,47.0,4.52,0.0,585.0,,,41.0,219.0,47.0,248.0,20.0,38.0
GALN2,2021-03-08 18:50:00,10.0,51.0,4.52,0.0,729.0,,,46.0,236.0,48.0,244.0,19.0,32.0
GALN2,2021-03-08 19:50:00,9.0,51.0,4.52,0.0,802.0,,,44.0,205.0,38.0,226.0,16.0,33.0
GALN2,2021-03-08 20:50:00,9.0,45.0,4.52,0.0,569.0,,,40.0,213.0,32.0,200.0,17.0,38.0
GALN2,2021-03-08 21:50:00,9.0,47.0,4.52,0.0,625.0,,,41.0,215.0,37.0,243.0,15.0,34.0
GALN2,2021-03-08 22:50:00,9.0,43.0,4.52,0.0,450.0,,,41.0,213.0,35.0,227.0,13.0,34.0
GALN2,2021-03-08 23:50:00,8.0,39.0,4.52,0.0,458.0,,,38.0,199.0,32.0,186.0,16.0,34.0
GALN2,2021-03-09 00:50:00,8.0,32.0,4.52,0.0,154.0,,,32.0,216.0,24.0,219.0,13.0,39.0
GALN2,2021-03-09 01:50:00,8.0,27.0,4.52,0.0,27.0,,,29.0,222.0,23.0,225.0,8.0,47.0
GALN2,2021-03-09 02:50:00,8.0,25.0,4.52,0.0,2.0,,,29.0,228.0,18.0,261.0,6.0,48.0
GALN2,2021-03-09 03:50:00,8.0,25.0,4.52,0.0,0.0,,,29.0,204.0,15.0,198.0,9.0,54.0
GALN2,2021-03-09 04:50:00,8.0,27.0,4.52,0.0,0.0,,,28.0,196.0,17.0,190.0,10.0,61.0
GALN2,2021-03-09 05:50:00,8.0,26.0,4.52,0.0,0.0,,,28.0,204.0,17.0,185.0,10.0,52.0
GALN2,2021-03-09 06:50:00,8.0,27.0,4.52,0.0,0.0,,,28.0,202.0,18.0,204.0,10.0,61.0
GALN2,2021-03-09 07:50:00,9.0,27.0,4.52,0.0,0.0,,,28.0,185.0,20.0,197.0,9.0,69.0
GALN2,2021-03-09 08:50:00,9.0,25.0,4.52,0.0,0.0,,,26.0,204.0,16.0,175.0,6.0,89.0
GALN2,2021-03-09 09:50:00,9.0,24.0,4.52,0.0,0.0,,,26.0,172.0,17.0,187.0,4.0,77.0
GALN2,2021-03-09 10:50:00,9.0,20.0,4.52,0.0,0.0,,,22.0,333.0,14.0,176.0,5.0,83.0
GALN2,2021-03-09 11:50:00,10.0,19.0,4.52,0.0,0.0,,,23.0,41.0,12.0,47.0,2.0,80.0
GALN2,2021-03-09 12:00:00,,,,,,22.0,46.0,,,,,,
GALN2,2021-03-09 12:50:00,11.0,17.0,4.52,0.0,0.0,,,22.0,282.0,6.0,332.0,3.0,75.0
GALN2,2021-03-09 13:50:00,11.0,12.0,4.52,0.0,0.0,,,18.0,272.0,7.0,18.0,1.0,78.0
GALN2,2021-03-09 14:50:00,11.0,16.0,4.52,0.0,12.0,,,20.0,329.0,11.0,355.0,3.0,73.0
GALN2,2021-03-09 15:50:00,12.0,26.0,4.52,0.0,108.0,,,26.0,54.0,7.0,1.0,2.0,76.0
GALN2,2021-03-09 16:50:00,12.0,34.0,4.53,0.01,304.0,,,30.0,39.0,8.0,32.0,5.0,67.0
GALN2,2021-03-09 17:50:00,12.0,46.0,4.54,0.01,537.0,,,34.0,112.0,11.0,107.0,5.0,55.0
GALN2,2021-03-09 18:50:00,11.0,48.0,4.54,0.0,674.0,,,43.0,173.0,21.0,175.0,13.0,32.0
GALN2,2021-03-09 19:50:00,12.0,50.0,4.54,0.0,640.0,,,43.0,226.0,27.0,166.0,12.0,31.0
GALN2,2021-03-09 20:50:00,10.0,53.0,4.54,0.0,909.0,,,43.0,212.0,29.0,249.0,15.0,29.0
GALN2,2021-03-09 21:50:00,10.0,52.0,4.54,0.0,874.0,,,41.0,221.0,32.0,239.0,17.0,32.0
GALN2,2021-03-09 22:50:00,9.0,48.0,4.54,0.0,660.0,,,44.0,236.0,33.0,220.0,14.0,28.0
GALN2,2021-03-09 23:50:00,9.0,42.0,4.54,0.0,491.0,,,41.0,215.0,28.0,227.0,13.0,31.0
GALN2,2021-03-10 00:50:00,8.0,36.0,4.54,0.0,289.0,,,36.0,227.0,21.0,229.0,9.0,35.0
GALN2,2021-03-10 01:50:00,8.0,30.0,4.54,0.0,37.0,,,31.0,195.0,28.0,190.0,10.0,50.0
GALN2,2021-03-10 02:50:00,8.0,29.0,4.54,0.0,1.0,,,30.0,168.0,23.0,160.0,12.0,54.0
GALN2,2021-03-10 03:50:00,8.0,29.0,4.54,0.0,0.0,,,31.0,194.0,18.0,155.0,4.0,52.0
GALN2,2021-03-10 04:50:00,8.0,29.0,4.54,0.0,0.0,,,31.0,185.0,15.0,178.0,8.0,47.0
GALN2,2021-03-10 05:50:00,8.0,26.0,4.54,0.0,0.0,,,28.0,253.0,13.0,160.0,1.0,58.0
GALN2,2021-03-10 06:50:00,9.0,28.0,4.54,0.0,0.0,,,29.0,198.0,17.0,204.0,4.0,51.0
GALN2,2021-03-10 07:50:00,9.0,28.0,4.54,0.0,0.0,,,29.0,155.0,10.0,151.0,6.0,55.0
GALN2,2021-03-10 08:50:00,9.0,27.0,4.54,0.0,0.0,,,29.0,180.0,13.0,190.0,7.0,52.0
GALN2,2021-03-10 09:50:00,9.0,29.0,4.54,0.0,0.0,,,29.0,183.0,19.0,169.0,12.0,51.0
GALN2,2021-03-10 10:50:00,10.0,28.0,4.54,0.0,0.0,,,29.0,170.0,18.0,190.0,10.0,61.0
GALN2,2021-03-10 11:50:00,10.0,26.0,4.54,0.0,0.0,,,26.0,196.0,18.0,174.0,7.0,91.0
GALN2,2021-03-10 12:00:00,,,,,,18.0,44.0,,,,,,
GALN2,2021-03-10 12:50:00,10.0,26.0,4.54,0.0,0.0,,,26.0,186.0,10.0,188.0,4.0,95.0
GALN2,2021-03-10 13:50:00,11.0,26.0,4.54,0.0,0.0,,,26.0,174.0,10.0,177.0,5.0,95.0
GALN2,2021-03-10 14:50:00,11.0,25.0,4.54,0.0,6.0,,,25.0,160.0,12.0,185.0,5.0,96.0
GALN2,2021-03-10 15:50:00,12.0,28.0,4.54,0.0,50.0,,,27.0,175.0,11.0,194.0,6.0,95.0
GALN2,2021-03-10 16:50:00,13.0,36.0,4.54,0.0,220.0,,,30.0,124.0,10.0,170.0,3.0,86.0
GALN2,2021-03-10 17:50:00,13.0,41.0,4.55,0.01,446.0,,,33.0,133.0,10.0,92.0,6.0,81.0
GALN2,2021-03-10 18:50:00,15.0,52.0,4.62,0.07,673.0,,,39.0,42.0,10.0,146.0,3.0,67.0
GALN2,2021-03-10 19:50:00,13.0,43.0,4.62,0.0,470.0,,,36.0,360.0,14.0,12.0,5.0,70.0
GALN2,2021-03-10 20:50:00,12.0,37.0,4.62,0.0,551.0,,,34.0,30.0,14.0,30.0,8.0,73.0
GALN2,2021-03-10 21:50:00,12.0,37.0,4.62,0.0,300.0,,,35.0,63.0,11.0,9.0,6.0,66.0
GALN2,2021-03-10 22:50:00,12.0,38.0,4.62,0.0,339.0,,,36.0,76.0,12.0,42.0,5.0,62.0
GALN2,2021-03-10 23:50:00,12.0,36.0,4.62,0.0,278.0,,,35.0,50.0,16.0,71.0,8.0,60.0
GALN2,2021-03-11 00:50:00,12.0,33.0,4.62,0.0,251.0,,,32.0,38.0,17.0,56.0,7.0,80.0
GALN2,2021-03-11 01:50:00,12.0,29.0,4.62,0.0,71.0,,,29.0,22.0,11.0,68.0,3.0,89.0
GALN2,2021-03-11 02:50:00,12.0,27.0,4.62,0.0,1.0,,,27.0,36.0,8.0,353.0,2.0,94.0
GALN2,2021-03-11 03:50:00,14.0,26.0,4.62,0.0,0.0,,,26.0,26.0,12.0,55.0,2.0,96.0
GALN2,2021-03-11 04:50:00,15.0,25.0,4.62,0.0,0.0,,,25.0,41.0,9.0,33.0,6.0,96.0
GALN2,2021-03-11 05:50:00,15.0,20.0,4.62,0.0,0.0,,,23.0,356.0,7.0,10.0,2.0,92.0
GALN2,2021-03-11 06:50:00,15.0,17.0,4.62,0.0,0.0,,,19.0,311.0,6.0,34.0,3.0,89.0
GALN2,2021-03-11 07:50:00,16.0,14.0,4.62,0.0,0.0,,,17.0,283.0,3.0,160.0,2.0,89.0
GALN2,2021-03-11 08:50:00,16.0,11.0,4.62,0.0,0.0,,,16.0,296.0,6.0,257.0,3.0,86.0
GALN2,2021-03-11 09:50:00,16.0,14.0,4.62,0.0,0.0,,,17.0,315.0,7.0,289.0,4.0,79.0
GALN2,2021-03-11 10:50:00,17.0,13.0,4.62,0.0,0.0,,,16.0,303.0,7.0,313.0,3.0,84.0
GALN2,2021-03-11 11:50:00,17.0,12.0,4.62,0.0,0.0,,,15.0,302.0,5.0,322.0,3.0,83.0
GALN2,2021-03-11 12:00:00,,,,,,15.0,39.0,,,,,,
GALN2,2021-03-11 12:50:00,18.0,15.0,4.62,0.0,0.0,,,16.0,334.0,6.0,316.0,3.0,86.0
GALN2,2021-03-11 13:50:00,18.0,14.0,4.62,0.0,0.0,,,16.0,316.0,4.0,311.0,2.0,84.0
GALN2,2021-03-11 14:50:00,19.0,17.0,4.62,0.0,7.0,,,19.0,324.0,5.0,337.0,4.0,86.0
GALN2,2021-03-11 15:50:00,19.0,27.0,4.62,0.0,96.0,,,27.0,36.0,8.0,337.0,4.0,77.0
GALN2,2021-03-11 16:50:00,17.0,36.0,4.62,0.0,340.0,,,29.0,29.0,11.0,24.0,7.0,78.0
GALN2,2021-03-11 17:50:00,17.0,38.0,4.62,0.0,497.0,,,31.0,35.0,11.0,48.0,7.0,78.0
GALN2,2021-03-11 18:50:00,18.0,42.0,4.63,0.01,677.0,,,37.0,42.0,14.0,48.0,7.0,65.0
GALN2,2021-03-11 19:50:00,14.0,37.0,4.64,0.01,385.0,,,34.0,11.0,13.0,27.0,8.0,64.0
GALN2,2021-03-11 20:50:00,13.0,40.0,4.65,0.01,546.0,,,36.0,349.0,15.0,355.0,7.0,57.0
GALN2,2021-03-11 21:50:00,12.0,39.0,4.66,0.01,419.0,,,35.0,33.0,17.0,45.0,10.0,64.0
GALN2,2021-03-11 22:50:00,13.0,45.0,4.66,0.0,496.0,,,43.0,2.0,17.0,13.0,9.0,49.0
GALN2,2021-03-11 23:50:00,11.0,38.0,4.66,0.0,378.0,,,35.0,10.0,25.0,14.0,13.0,63.0
GALN2,2021-03-12 00:50:00,11.0,31.0,4.66,0.0,165.0,,,30.0,357.0,22.0,12.0,13.0,87.0
GALN2,2021-03-12 01:50:00,12.0,29.0,4.66,0.0,28.0,,,30.0,344.0,22.0,347.0,11.0,82.0
GALN2,2021-03-12 02:50:00,13.0,29.0,4.66,0.0,2.0,,,30.0,337.0,21.0,355.0,9.0,77.0
GALN2,2021-03-12 03:50:00,13.0,28.0,4.66,0.0,0.0,,,29.0,348.0,20.0,341.0,13.0,90.0
GALN2,2021-03-12 04:50:00,14.0,29.0,4.66,0.0,0.0,,,29.0,346.0,23.0,348.0,10.0,84.0
GALN2,2021-03-12 05:50:00,15.0,29.0,4.66,0.0,0.0,,,30.0,358.0,17.0,348.0,8.0,83.0
GALN2,2021-03-12 06:50:00,16.0,29.0,4.66,0.0,0.0,,,30.0,355.0,13.0,335.0,7.0,82.0
GALN2,2021-03-12 07:50:00,16.0,29.0,4.66,0.0,0.0,,,29.0,6.0,13.0,336.0,7.0,81.0
GALN2,2021-03-12 08:50:00,16.0,29.0,4.66,0.0,0.0,,,30.0,357.0,13.0,348.0,7.0,77.0
GALN2,2021-03-12 09:50:00,16.0,29.0,4.66,0.0,0.0,,,29.0,336.0,17.0,2.0,5.0,77.0
GALN2,2021-03-12 10:50:00,16.0,29.0,4.66,0.0,0.0,,,30.0,358.0,15.0,341.0,8.0,68.0
GALN2,2021-03-12 11:50:00,16.0,28.0,4.66,0.0,0.0,,,29.0,324.0,16.0,319.0,8.0,66.0
GALN2,2021-03-12 12:00:00,,,,,,16.0,43.0,,,,,,
GALN2,2021-03-12 12:50:00,15.0,29.0,4.66,0.0,0.0,,,29.0,351.0,14.0,359.0,8.0,57.0
GALN2,2021-03-12 13:50:00,14.0,27.0,4.66,0.0,0.0,,,29.0,306.0,11.0,14.0,5.0,55.0
GALN2,2021-03-12 14:50:00,14.0,28.0,4.66,0.0,9.0,,,29.0,325.0,11.0,316.0,5.0,52.0
GALN2,2021-03-12 15:50:00,13.0,32.0,4.66,0.0,107.0,,,32.0,13.0,10.0,7.0,7.0,47.0
GALN2,2021-03-12 16:50:00,13.0,37.0,4.66,0.0,255.0,,,34.0,11.0,13.0,4.0,8.0,42.0
GALN2,2021-03-12 17:50:00,12.0,44.0,4.66,0.0,508.0,,,36.0,10.0,16.0,27.0,9.0,42.0
GALN2,2021-03-12 18:50:00,11.0,48.0,4.66,0.0,731.0,,,45.0,25.0,17.0,34.0,9.0,35.0
GALN2,2021-03-12 19:50:00,11.0,48.0,4.66,0.0,673.0,,,44.0,354.0,17.0,359.0,7.0,33.0
GALN2,2021-03-12 20:50:00,11.0,50.0,4.66,0.0,770.0,,,43.0,14.0,19.0,355.0,11.0,33.0
GALN2,2021-03-12 21:50:00,10.0,53.0,4.66,0.0,794.0,,,45.0,13.0,20.0,7.0,10.0,29.0
GALN2,2021-03-12 22:50:00,10.0,53.0,4.66,0.0,668.0,,,51.0,5.0,23.0,29.0,9.0,22.0
GALN2,2021-03-12 23:50:00,9.0,49.0,4.66,0.0,474.0,,,48.0,21.0,19.0,5.0,12.0,21.0
GALN2,2021-03-13 00:50:00,9.0,43.0,4.66,0.0,301.0,,,45.0,9.0,20.0,0.0,10.0,22.0
GALN2,2021-03-13 01:50:00,8.0,34.0,4.66,0.0,77.0,,,36.0,334.0,14.0,342.0,6.0,26.0
GALN2,2021-03-13 02:50:00,8.0,31.0,4.66,0.0,3.0,,,35.0,309.0,12.0,323.0,6.0,22.0
GALN2,2021-03-13 03:50:00,8.0,30.0,4.66,0.0,0.0,,,34.0,305.0,11.0,285.0,6.0,28.0
GALN2,2021-03-13 04:50:00,8.0,31.0,4.66,0.0,0.0,,,35.0,300.0,14.0,288.0,6.0,30.0
GALN2,2021-03-13 05:50:00,8.0,31.0,4.66,0.0,0.0,,,35.0,311.0,14.0,306.0,7.0,35.0
GALN2,2021-03-13 06:50:00,8.0,30.0,4.66,0.0,0.0,,,33.0,345.0,12.0,304.0,5.0,35.0
GALN2,2021-03-13 07:50:00,8.0,24.0,4.66,0.0,0.0,,,28.0,28.0,10.0,30.0,5.0,45.0
GALN2,2021-03-13 08:50:00,8.0,29.0,4.66,0.0,0.0,,,33.0,298.0,12.0,300.0,6.0,36.0
GALN2,2021-03-13 09:50:00,8.0,26.0,4.66,0.0,0.0,,,29.0,350.0,11.0,305.0,5.0,44.0
GALN2,2021-03-13 10:50:00,8.0,29.0,4.66,0.0,0.0,,,33.0,302.0,16.0,325.0,8.0,37.0
GALN2,2021-03-13 11:50:00,8.0,23.0,4.66,0.0,0.0,,,27.0,16.0,13.0,315.0,4.0,47.0
GALN2,2021-03-13 12:00:00,,,,,,27.0,51.0,,,,,,
GALN2,2021-03-13 12:50:00,8.0,18.0,4.66,0.0,0.0,,,24.0,38.0,7.0,345.0,5.0,53.0
GALN2,2021-03-13 13:50:00,8.0,15.0,4.66,0.0,0.0,,,22.0,252.0,6.0,74.0,2.0,61.0
GALN2,2021-03-13 14:50:00,9.0,19.0,4.66,0.0,28.0,,,28.0,210.0,4.0,195.0,3.0,50.0
GALN2,2021-03-13 15:50:00,9.0,34.0,4.66,0.0,215.0,,,35.0,150.0,6.0,202.0,2.0,36.0
GALN2,2021-03-13 16:50:00,10.0,45.0,4.66,0.0,422.0,,,38.0,109.0,7.0,133.0,3.0,37.0
GALN2,2021-03-13 17:50:00,9.0,53.0,4.66,0.0,604.0,,,41.0,78.0,8.0,49.0,4.0,33.0
GALN2,2021-03-13 18:50:00,9.0,58.0,4.66,0.0,738.0,,,53.0,94.0,10.0,100.0,4.0,23.0
GALN2,2021-03-13 19:50:00,9.0,61.0,4.66,0.0,817.0,,,54.0,35.0,13.0,53.0,5.0,22.0
GALN2,2021-03-13 20:50:00,8.0,67.0,4.66,0.0,830.0,,,54.0,103.0,11.0,108.0,5.0,23.0
GALN2,2021-03-13 21:50:00,8.0,67.0,4.66,0.0,777.0,,,53.0,108.0,13.0,61.0,4.0,21.0
GALN2,2021-03-13 22:50:00,8.0,64.0,4.66,0.0,665.0,,,61.0,58.0,13.0,46.0,4.0,15.0
GALN2,2021-03-13 23:50:00,8.0,59.0,4.66,0.0,502.0,,,59.0,38.0,16.0,33.0,9.0,16.0
GALN2,2021-03-14 00:50:00,8.0,53.0,4.66,0.0,305.0,,,56.0,16.0,13.0,38.0,7.0,18.0
